"","subid","condition","age","gender","education","job","children","country","politicalIdeology","beliefAfterlife","beliefLeader","comments","trialNum","leftCharacter","rightCharacter","response","rt","responseNum"
"18305","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",53,"todd_billingsley_man","kismet_robot","much more left",1447,-2
"18306","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",54,"todd_billingsley_man","green_frog","both equally",2071,0
"18307","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",55,"kismet_robot","nicholas_gannon_baby","much more right",2558,2
"18308","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",56,"nicholas_gannon_baby","todd_billingsley_man","both equally",1711,0
"18309","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",57,"todd_billingsley_man","toby_chimp","both equally",1143,0
"18310","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",58,"you","fetus","much more left",2126,-2
"18311","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",59,"kismet_robot","green_frog","much more right",1959,2
"18312","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",60,"samantha_hill_girl","god","much more left",2143,-2
"18313","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",61,"green_frog","god","slightly more left",5038,-1
"18314","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",62,"green_frog","gerald_schiff_pvs","much more left",2286,-2
"18315","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",63,"nicholas_gannon_baby","gerald_schiff_pvs","much more left",2680,-2
"18316","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",64,"sharon_harvey_woman","green_frog","both equally",6270,0
"18317","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",65,"green_frog","fetus","much more left",2511,-2
"18318","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",66,"kismet_robot","toby_chimp","much more right",1462,2
"18319","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",67,"nicholas_gannon_baby","samantha_hill_girl","both equally",1798,0
"18320","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",68,"todd_billingsley_man","fetus","much more left",1710,-2
"18321","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",69,"samantha_hill_girl","fetus","much more left",1758,-2
"18322","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",70,"you","sharon_harvey_woman","both equally",2630,0
"18323","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",71,"sharon_harvey_woman","fetus","much more left",2318,-2
"18324","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",72,"sharon_harvey_woman","charlie_dog","both equally",1534,0
"18325","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",73,"gerald_schiff_pvs","god","slightly more right",2703,1
"18326","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",74,"charlie_dog","kismet_robot","much more left",1678,-2
"18327","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",75,"todd_billingsley_man","samantha_hill_girl","both equally",1567,0
"18328","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",76,"kismet_robot","fetus","slightly more left",3454,-1
"18329","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",77,"toby_chimp","nicholas_gannon_baby","both equally",2134,0
"18330","S02183","Embarrassment",60,"female","college_assocDegree","Retired - telecom Ops tech","0","USA","democrat","agree_strong","agree_strong","NA",78,"delores_gleitman_deceased","todd_billingsley_man","much more right",1527,2
"18331","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",1,"gerald_schiff_pvs","you","much more right",6053,2
"18332","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",2,"god","kismet_robot","much more right",7965,2
"18333","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",3,"toby_chimp","charlie_dog","both equally",5787,0
"18334","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",4,"nicholas_gannon_baby","fetus","slightly more left",102699,-1
"18335","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",5,"samantha_hill_girl","sharon_harvey_woman","much more right",3841,2
"18336","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",6,"fetus","kismet_robot","slightly more right",3702,1
"18337","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",7,"god","nicholas_gannon_baby","slightly more right",3142,1
"18338","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",8,"toby_chimp","sharon_harvey_woman","much more right",2988,2
"18339","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",9,"fetus","green_frog","slightly more right",4287,1
"18340","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",10,"god","todd_billingsley_man","much more right",2509,2
"18341","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",11,"green_frog","charlie_dog","much more right",3367,2
"18342","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",12,"nicholas_gannon_baby","green_frog","much more left",3705,-2
"18343","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",13,"samantha_hill_girl","toby_chimp","both equally",3526,0
"18344","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",14,"green_frog","delores_gleitman_deceased","slightly more left",4275,-1
"18345","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",15,"green_frog","you","much more right",1963,2
"18346","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",16,"charlie_dog","sharon_harvey_woman","much more right",1626,2
"18347","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",17,"samantha_hill_girl","charlie_dog","slightly more left",3240,-1
"18348","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",18,"you","fetus","much more left",2763,-2
"18349","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",19,"charlie_dog","fetus","much more left",2376,-2
"18350","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",20,"todd_billingsley_man","gerald_schiff_pvs","much more left",1579,-2
"18351","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",21,"god","green_frog","slightly more right",3913,1
"18352","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",22,"fetus","todd_billingsley_man","much more right",1746,2
"18353","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",23,"gerald_schiff_pvs","delores_gleitman_deceased","much more left",4712,-2
"18354","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",24,"you","delores_gleitman_deceased","much more left",2009,-2
"18355","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",25,"gerald_schiff_pvs","fetus","much more left",3570,-2
"18356","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",26,"charlie_dog","you","much more right",3618,2
"18357","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",27,"delores_gleitman_deceased","sharon_harvey_woman","much more right",1418,2
"18358","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",28,"god","gerald_schiff_pvs","much more right",2225,2
"18359","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",29,"samantha_hill_girl","gerald_schiff_pvs","both equally",3685,0
"18360","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",30,"sharon_harvey_woman","nicholas_gannon_baby","much more left",2280,-2
"18361","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",31,"nicholas_gannon_baby","gerald_schiff_pvs","both equally",3966,0
"18362","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",32,"you","god","much more left",3234,-2
"18363","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",33,"charlie_dog","delores_gleitman_deceased","much more left",3080,-2
"18364","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",34,"todd_billingsley_man","green_frog","much more left",1056,-2
"18365","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",35,"nicholas_gannon_baby","delores_gleitman_deceased","much more left",1341,-2
"18366","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",36,"you","samantha_hill_girl","much more left",1369,-2
"18367","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",37,"charlie_dog","todd_billingsley_man","much more right",1549,2
"18368","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",38,"todd_billingsley_man","delores_gleitman_deceased","much more left",1326,-2
"18369","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",39,"god","samantha_hill_girl","much more right",1409,2
"18370","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",40,"samantha_hill_girl","fetus","much more left",1279,-2
"18371","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",41,"delores_gleitman_deceased","samantha_hill_girl","much more right",1389,2
"18372","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",42,"green_frog","toby_chimp","much more right",1482,2
"18373","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",43,"kismet_robot","sharon_harvey_woman","much more right",1154,2
"18374","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",44,"god","delores_gleitman_deceased","both equally",3500,0
"18375","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",45,"sharon_harvey_woman","god","much more left",1383,-2
"18376","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",46,"nicholas_gannon_baby","you","much more right",1914,2
"18377","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",47,"kismet_robot","gerald_schiff_pvs","slightly more right",2936,1
"18378","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",48,"sharon_harvey_woman","you","much more left",3196,-2
"18379","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",49,"charlie_dog","gerald_schiff_pvs","slightly more left",5170,-1
"18380","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",50,"kismet_robot","green_frog","much more left",1882,-2
"18381","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",51,"nicholas_gannon_baby","toby_chimp","slightly more right",3506,1
"18382","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",52,"toby_chimp","god","much more left",1905,-2
"18383","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",53,"samantha_hill_girl","kismet_robot","much more left",2385,-2
"18384","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",54,"toby_chimp","you","much more right",1819,2
"18385","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",55,"green_frog","gerald_schiff_pvs","much more right",1885,2
"18386","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",56,"nicholas_gannon_baby","todd_billingsley_man","much more right",1145,2
"18387","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",57,"delores_gleitman_deceased","fetus","slightly more right",3742,1
"18388","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",58,"sharon_harvey_woman","green_frog","much more left",2324,-2
"18389","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",59,"god","fetus","slightly more right",3651,1
"18390","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",60,"nicholas_gannon_baby","charlie_dog","slightly more right",1921,1
"18391","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",61,"fetus","sharon_harvey_woman","much more right",1417,2
"18392","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",62,"samantha_hill_girl","todd_billingsley_man","much more right",1384,2
"18393","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",63,"gerald_schiff_pvs","toby_chimp","slightly more right",1997,1
"18394","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",64,"toby_chimp","kismet_robot","slightly more left",2608,-1
"18395","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",65,"toby_chimp","delores_gleitman_deceased","much more left",2201,-2
"18396","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",66,"sharon_harvey_woman","gerald_schiff_pvs","much more left",1572,-2
"18397","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",67,"toby_chimp","fetus","much more left",1887,-2
"18398","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",68,"kismet_robot","todd_billingsley_man","much more right",2201,2
"18399","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",69,"todd_billingsley_man","you","both equally",2418,0
"18400","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",70,"samantha_hill_girl","nicholas_gannon_baby","much more left",1401,-2
"18401","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",71,"nicholas_gannon_baby","kismet_robot","much more left",2176,-2
"18402","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",72,"kismet_robot","charlie_dog","slightly more right",1776,1
"18403","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",73,"god","charlie_dog","much more right",1920,2
"18404","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",74,"green_frog","samantha_hill_girl","much more right",1832,2
"18405","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",75,"kismet_robot","you","much more right",1699,2
"18406","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",76,"sharon_harvey_woman","todd_billingsley_man","both equally",1609,0
"18407","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",77,"toby_chimp","todd_billingsley_man","much more right",2324,2
"18408","S02184","Memory",38,"female","college_bachDegree","Director of Student FInancial Aid","2","United States","republican","disagree_little","neither","Very interesting survey.",78,"kismet_robot","delores_gleitman_deceased","much more left",2584,-2
"18409","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",1,"samantha_hill_girl","god","much more left",6866,-2
"18410","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",2,"charlie_dog","green_frog","much more left",2377,-2
"18411","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",3,"god","nicholas_gannon_baby","much more right",3249,2
"18412","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",4,"sharon_harvey_woman","fetus","much more left",2769,-2
"18413","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",5,"you","nicholas_gannon_baby","much more right",3209,2
"18414","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",6,"toby_chimp","samantha_hill_girl","both equally",4962,0
"18415","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",7,"god","charlie_dog","much more right",1613,2
"18416","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",8,"toby_chimp","sharon_harvey_woman","slightly more left",4929,-1
"18417","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",9,"charlie_dog","sharon_harvey_woman","slightly more left",7526,-1
"18418","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",10,"samantha_hill_girl","delores_gleitman_deceased","much more left",3736,-2
"18419","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",11,"samantha_hill_girl","todd_billingsley_man","much more left",1385,-2
"18420","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",12,"nicholas_gannon_baby","sharon_harvey_woman","much more left",2095,-2
"18421","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",13,"god","toby_chimp","much more right",1722,2
"18422","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",14,"nicholas_gannon_baby","green_frog","much more left",1222,-2
"18423","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",15,"samantha_hill_girl","fetus","much more left",1162,-2
"18424","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",16,"todd_billingsley_man","you","much more left",4893,-2
"18425","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",17,"toby_chimp","gerald_schiff_pvs","much more left",2646,-2
"18426","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",18,"delores_gleitman_deceased","nicholas_gannon_baby","much more right",1278,2
"18427","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",19,"todd_billingsley_man","delores_gleitman_deceased","much more left",1707,-2
"18428","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",20,"god","gerald_schiff_pvs","both equally",2563,0
"18429","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",21,"delores_gleitman_deceased","fetus","slightly more right",4990,1
"18430","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",22,"charlie_dog","delores_gleitman_deceased","much more left",1607,-2
"18431","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",23,"you","kismet_robot","slightly more left",6442,-1
"18432","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",24,"green_frog","todd_billingsley_man","much more right",2114,2
"18433","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",25,"toby_chimp","todd_billingsley_man","slightly more left",2327,-1
"18434","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",26,"charlie_dog","todd_billingsley_man","slightly more left",2720,-1
"18435","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",27,"fetus","nicholas_gannon_baby","much more right",2127,2
"18436","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",28,"you","toby_chimp","much more right",2492,2
"18437","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",29,"fetus","todd_billingsley_man","much more right",2695,2
"18438","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",30,"gerald_schiff_pvs","fetus","both equally",5250,0
"18439","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",31,"charlie_dog","toby_chimp","both equally",2008,0
"18440","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",32,"kismet_robot","fetus","slightly more right",1880,1
"18441","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",33,"toby_chimp","green_frog","much more left",2231,-2
"18442","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",34,"kismet_robot","gerald_schiff_pvs","both equally",3347,0
"18443","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",35,"todd_billingsley_man","god","much more left",2584,-2
"18444","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",36,"nicholas_gannon_baby","toby_chimp","both equally",2220,0
"18445","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",37,"green_frog","gerald_schiff_pvs","slightly more left",6102,-1
"18446","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",38,"kismet_robot","green_frog","much more right",3526,2
"18447","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",39,"samantha_hill_girl","gerald_schiff_pvs","much more left",2434,-2
"18448","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",40,"gerald_schiff_pvs","nicholas_gannon_baby","much more right",1430,2
"18449","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",41,"kismet_robot","god","both equally",2327,0
"18450","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",42,"charlie_dog","kismet_robot","much more left",1924,-2
"18451","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",43,"you","delores_gleitman_deceased","slightly more left",3926,-1
"18452","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",44,"samantha_hill_girl","nicholas_gannon_baby","both equally",2620,0
"18453","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",45,"gerald_schiff_pvs","delores_gleitman_deceased","both equally",5447,0
"18454","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",46,"green_frog","delores_gleitman_deceased","much more left",3807,-2
"18455","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",47,"god","green_frog","much more right",1839,2
"18456","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",48,"you","samantha_hill_girl","much more right",1849,2
"18457","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",49,"nicholas_gannon_baby","charlie_dog","both equally",2355,0
"18458","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",50,"sharon_harvey_woman","delores_gleitman_deceased","much more left",1666,-2
"18459","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",51,"god","you","slightly more right",3138,1
"18460","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",52,"gerald_schiff_pvs","charlie_dog","much more right",1939,2
"18461","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",53,"charlie_dog","you","much more left",1751,-2
"18462","S02185","Pleasure",34,"male","college_some","Web design","0","US","independent","disagree_strong","agree_strong","NA",54,"green_frog","samantha_hill_girl","much more right",2225,2
