"","subid","condition","gender","age","beliefGod","education","politicalIdeology","maritalStatus","children","beliefAfterlife","gerald_schiff_pvs","toby_chimp","fetus","god","delores_gleitman_deceased","sharon_harvey_woman","green_frog","todd_billingsley_man","charlie_dog","nicholas_gannon_baby","samantha_hill_girl","kismet_robot","you"
"1235","S0251","Personality","female",56,"disagree_strong","college_bachDegree","democrat","no",2,"disagree_strong",-2,2,2,-2,-2,1,2,1,2,2,2,-2,2
"1236","S0251","Personality","female",56,"disagree_strong","college_bachDegree","democrat","no",2,"disagree_strong",-2,2,-2,-2,-2,2,-2,2,2,2,2,-2,2
"1237","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",-1,1,-1,2,-2,1,-2,-2,1,-1,-2,2,1
"1238","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",1,1,-1,2,-1,-2,-2,-2,1,-2,-1,2,-2
"1239","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",-2,1,-1,2,-1,-2,2,1,-2,-2,1,2,-2
"1240","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",1,1,-1,2,-1,2,-1,1,1,-1,-1,2,1
"1241","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",2,-1,-2,2,-1,1,1,1,1,-1,1,2,-1
"1242","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",1,1,-1,2,2,-1,1,1,1,-1,1,2,-1
"1243","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",-1,-1,-1,-1,1,1,1,1,1,-1,-2,1,-1
"1244","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",1,2,-1,1,1,-1,-1,1,2,-1,-2,1,1
"1245","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",1,1,-1,-1,1,-1,2,-2,-2,-1,-1,1,-1
"1246","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",-2,1,-1,2,-1,-1,-1,-1,1,1,1,2,-2
"1247","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",2,1,-1,2,1,-2,1,-1,1,-2,-1,2,-2
"1248","S0252","Rage","male",32,"agree_moderate","college_bachDegree","democrat","yes",0,"agree_moderate",-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1
"1249","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,2,-2,2,-2,2,-2,2,2,-2,-2,2,2
"1250","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,2,2,2,-2,2,-2,-2,-2,2,-2,2,2
"1251","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,-2,2,2,-2,2,-2,2,-2,2,2,-2,2
"1252","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,2,-2,2,-2,-2,-2,2,-2,-2,2,-2,-2
"1253","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,2,-2,2,2,-2,-2,-2,2,2,2,2,2
"1254","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",2,2,-2,2,-2,2,-2,2,-2,-2,2,-2,2
"1255","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",2,2,-2,2,-2,2,-2,2,-2,-2,2,-2,2
"1256","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,2,-2,2,-2,2,-2,-2,2,-2,2,-2,2
"1257","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,2,2,2,-2,2,-2,2,2,-2,2,-2,2
"1258","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,-2,-2,2,-2,2,-2,2,2,-2,-2,2,2
"1259","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,-2,2,2,-2,2,-2,2,-2,2,-2,-2,2
"1260","S0253","Rage","female",50,"neither","hs_diploma","democrat","no",3,"agree_moderate",-2,2,-2,2,-2,-2,-2,2,2,-2,-2,-2,2
"1261","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",2,-1,2,-2,-2,1,2,2,0,-2,-1,-2,1
"1262","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,2,0,-2,-2,2,2,0,2,-2,2,-1,1
"1263","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,2,2,-2,-2,1,-1,0,-1,2,2,-2,0
"1264","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",1,-1,1,1,-2,0,2,1,-1,2,-1,-2,2
"1265","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,2,-1,-2,-2,2,-1,-1,2,1,0,-2,1
"1266","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,1,-1,-2,-2,1,-2,2,-1,2,1,-2,2
"1267","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,2,-1,-2,-2,2,-2,2,1,1,2,-2,0
"1268","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,-1,-1,-2,0,1,-1,0,2,0,2,-2,2
"1269","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,0,-1,0,-2,1,-1,1,0,1,0,-2,2
"1270","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,2,2,-1,-2,0,-2,1,2,-1,1,0,2
"1271","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",1,-1,-1,-2,-2,2,2,1,-1,-1,1,0,1
"1272","S0254","Pleasure","male",31,"disagree_strong","college_bachDegree","democrat","yes",1,"disagree_strong",-2,2,2,2,-2,1,-1,2,-2,2,2,-2,2
"1273","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,0,0,-2,-2,0,0,2,0,2,0,0,0
"1274","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,2,-2,-2,-2,0,0,0,2,2,0,-2,0
"1275","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",0,2,-2,-2,-2,2,2,0,2,0,0,-2,0
"1276","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,2,-2,0,-2,0,0,2,2,0,2,0,0
"1277","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,0,-2,-2,-2,2,0,0,2,2,2,-2,2
"1278","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",2,0,-2,-2,-2,2,2,0,0,0,0,-2,2
"1279","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",2,0,-2,-2,0,0,0,0,0,0,2,-2,0
"1280","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,0,2,-2,-2,2,2,2,0,2,2,-2,0
"1281","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",2,2,0,-2,-2,0,0,0,0,0,0,-2,2
"1282","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,2,-2,0,-2,2,2,2,0,2,0,-2,2
"1283","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,0,2,-2,-2,0,2,0,2,0,2,-2,2
"1284","S0255","Pain","female",20,"disagree_strong","hs_diploma","democrat","yes",0,"disagree_strong",-2,0,-2,-2,0,0,0,2,0,0,0,0,0
"1285","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,0,0,0,-2,2,-2,2,-2,-2,2,0,2
"1286","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,0,-2,0,0,2,0,2,0,0,2,0,2
"1287","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,-2,0,-2,2,2,-2,2,0,0,2,0,2
"1288","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",-2,0,0,0,0,0,0,2,0,-2,0,0,2
"1289","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",-2,0,-2,-2,-2,0,-2,2,0,0,2,0,0
"1290","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,0,-2,0,0,2,-2,2,-2,-2,2,-2,2
"1291","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,-2,0,0,0,2,0,0,0,-2,0,-2,2
"1292","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,-2,0,0,0,2,0,2,-2,0,2,-2,2
"1293","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,0,-2,0,-2,2,0,2,0,0,2,-2,0
"1294","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",-2,-2,0,0,0,2,0,2,0,2,0,0,0
"1295","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",-2,0,-2,-2,-2,2,0,0,-2,0,2,0,0
"1296","S0256","Embarrassment","male",27,"disagree_moderate","college_bachDegree","independent","no",0,"neither",0,0,0,-2,0,0,0,0,0,0,2,0,2
"1297","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",-2,0,-1,0,-2,2,1,2,2,-2,2,-2,-1
"1298","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",-2,2,-2,0,-2,2,-2,2,-2,1,2,-2,2
"1299","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",-2,-2,-2,0,-1,1,-2,2,0,-2,2,-2,2
"1300","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",1,-2,2,0,-2,2,-2,0,0,2,2,-2,2
"1301","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",-2,0,2,0,-2,2,2,2,-2,0,-2,-2,2
"1302","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",2,-1,0,0,2,2,0,-2,-2,2,-2,-2,2
"1303","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",-2,2,-2,0,-2,2,0,2,-2,2,0,-2,2
"1304","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",-2,-2,2,2,2,2,0,2,-2,2,1,-2,2
"1305","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",2,-2,-2,0,-2,2,-2,2,0,2,-2,-2,2
"1306","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",0,-2,2,2,-2,2,-2,2,2,-1,2,-2,2
"1307","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",2,-2,2,0,-2,-2,-2,1,-2,2,1,-2,2
"1308","S0257","Consciousness","male",21,"agree_strong","college_some","democrat","no",0,"neither",-1,0,2,2,-2,-1,-2,2,-2,-2,2,-2,0
"1309","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",2,-2,-2,-2,-2,2,-2,2,-2,-2,2,-2,2
"1310","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",2,-2,-2,-2,-2,2,-2,2,-2,2,2,-2,2
"1311","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",-2,-2,-2,0,-2,2,2,2,-2,2,2,2,-2
"1312","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",-2,-2,2,-2,0,2,-2,2,2,-2,2,2,2
"1313","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",-2,2,-2,-2,-2,2,-2,2,-2,2,2,2,2
"1314","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",2,2,-2,-2,-2,2,-2,2,2,-2,2,2,2
"1315","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",2,2,-2,-2,-2,2,-2,2,2,2,2,-2,2
"1316","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",-2,-2,-2,2,-2,2,-2,2,2,2,-2,2,2
"1317","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",2,-2,-2,-2,-2,2,0,2,2,-2,-2,2,2
"1318","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",-2,-2,-2,-2,-2,0,-2,-2,2,2,2,-2,2
"1319","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",-2,-2,-2,0,-2,2,0,0,2,2,2,-2,0
"1320","S0258","Personality","female",32,"agree_strong","hs_diploma","other_prefNo","no",0,"agree_strong",-2,0,0,-2,-2,0,0,2,-2,2,2,-2,2
"1321","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-2,1,-2,2,-1,2,1,0,-1,0,2,-2,1
"1322","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",1,-2,-2,2,-1,2,1,2,-2,1,0,1,2
"1323","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-1,1,-2,2,-2,2,-1,2,-1,0,1,-1,0
"1324","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-1,0,-2,2,-2,0,-2,2,0,2,0,-1,1
"1325","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-1,-1,0,2,-2,2,0,2,-2,2,-2,-1,2
"1326","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-1,2,0,2,-2,0,2,-2,1,1,2,0,2
"1327","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-2,2,-2,2,-2,2,-2,1,2,1,2,-2,2
"1328","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-2,2,-2,2,-2,2,2,2,1,-2,1,-2,1
"1329","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",0,-2,-2,2,-2,1,-2,1,0,-1,2,-2,2
"1330","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",1,-1,-2,2,-2,2,-1,0,0,1,0,-2,0
"1331","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-2,-1,-2,2,-2,0,-2,0,2,-1,-1,-1,1
"1332","S0259","Personality","female",31,"agree_moderate","college_bachDegree","independent","no",0,"agree_moderate",-2,-1,0,2,0,-2,-2,2,-1,-2,2,-2,-2
"1333","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",0,2,-2,-2,-2,2,-2,2,-2,2,2,2,2
"1334","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,0,-2,0,-2,0,-2,2,-2,2,-2,0,2
"1335","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,-2,-2,-2,-2,2,2,0,2,2,0,2,0
"1336","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,0,0,-2,0,2,-2,2,2,0,-2,-2,2
"1337","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,2,0,0,-2,0,0,2,-2,2,2,-2,2
"1338","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",2,-2,-2,-2,-2,0,2,2,2,2,2,-2,0
"1339","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,2,-2,0,-2,2,2,0,0,2,2,2,2
"1340","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,2,-2,-2,-2,2,-2,2,2,-2,0,-2,2
"1341","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,-2,-2,-2,-2,2,2,0,0,0,2,-2,2
"1342","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",2,0,2,-2,-2,2,2,2,2,-2,-2,-2,-2
"1343","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,0,-2,-2,-2,2,2,2,0,0,2,-2,2
"1344","S0260","Consciousness","male",23,"neither","college_bachDegree","independent","no",0,"neither",-2,2,-2,-2,-2,2,0,2,-2,2,2,-2,2
"1345","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-1,2,-2,1,-2,2,-2,2,0,2,2,0,2
"1346","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-2,2,-1,2,-2,0,0,2,1,0,2,-1,1
"1347","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-2,1,-1,0,-2,1,-2,0,1,-1,1,-1,1
"1348","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",0,-2,-2,2,-2,0,-2,0,0,2,2,2,0
"1349","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",1,0,-1,2,-2,0,-1,1,-1,2,2,-2,-2
"1350","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-1,0,1,0,-2,0,-2,1,0,0,2,2,0
"1351","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-2,1,-2,1,-1,2,-1,2,1,-1,1,-1,-1
"1352","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-1,0,1,0,-2,0,-1,2,0,0,1,0,1
"1353","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",0,1,-1,-1,-1,1,0,2,2,0,1,-1,-2
"1354","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-1,-1,1,0,-2,1,-1,0,0,1,0,-2,0
"1355","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-1,-1,-1,-1,-2,1,-2,0,1,0,-1,-1,1
"1356","S0261","Communication","female",29,"agree_little","college_assocDegree","other_prefNo","yes",0,"agree_strong",-1,0,1,0,0,1,-1,0,0,1,1,0,2
"1357","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-1,1,-1,1,-2,2,-1,2,-1,1,2,1,2
"1358","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",1,-2,1,2,-2,2,-1,0,1,2,-2,1,2
"1359","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-1,-2,-1,1,-1,2,-2,2,-2,-1,-2,-2,2
"1360","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-1,1,-2,2,-2,0,-1,2,-2,2,2,-2,0
"1361","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-2,-2,-2,-2,-2,0,-1,0,-2,2,2,1,2
"1362","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-2,1,-2,-1,-2,2,0,2,0,2,1,-1,2
"1363","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-2,-2,-2,-2,-1,2,-1,2,-2,-2,1,-2,2
"1364","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-2,-2,-1,2,-1,2,-2,2,-2,2,2,1,2
"1365","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",1,2,1,2,-2,2,1,2,-2,2,2,-2,0
"1366","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-2,1,1,1,-2,2,-2,2,-1,-2,-2,-2,2
"1367","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",-2,-1,-2,-2,-1,2,-2,2,-1,2,2,-2,2
"1368","S0262","Embarrassment","male",42,"agree_strong","college_bachDegree","independent","yes",NA,"agree_little",1,-1,1,-2,-1,2,-1,2,1,-2,2,1,2
"1369","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,2,-2,-2,0,2,2,1,-2,-1,-1,-1,0
"1370","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",2,2,-2,0,-2,2,-2,1,2,0,1,2,0
"1371","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-1,-1,-2,-2,-2,2,-2,1,2,-2,2,0,0
"1372","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",0,0,-1,-2,-2,0,1,0,0,-1,0,1,2
"1373","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-1,2,-2,-2,-2,0,2,0,-2,2,0,1,2
"1374","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,2,-2,-2,-2,1,-2,0,2,0,2,2,2
"1375","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,2,1,0,-2,1,-2,2,2,2,2,2,-2
"1376","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,2,-1,-2,-2,2,-2,2,-2,2,2,2,2
"1377","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,-2,0,-2,-2,2,-2,2,-2,2,2,0,0
"1378","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,-1,-2,-2,-2,0,-2,0,2,2,2,1,2
"1379","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,-1,0,-2,0,0,2,2,-2,0,2,0,-1
"1380","S0263","Thought","female",24,"disagree_moderate","college_some","democrat","no_commited",0,"disagree_strong",-2,2,-2,0,-2,2,-2,2,-2,2,1,2,2
"1381","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,2,-2,2,-2,0,-2,2,2,2,-2,-2,-1
"1382","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",2,1,-1,1,-2,2,-2,2,2,-2,2,-2,2
"1383","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",0,2,0,-2,-2,2,-2,1,2,-2,-2,-2,2
"1384","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,2,-2,-2,-2,2,-2,2,2,2,-2,-2,-1
"1385","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,2,-2,-2,-2,2,-2,0,2,-2,1,0,2
"1386","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,2,-2,-1,-2,1,-2,2,2,-1,-2,-2,2
"1387","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-1,1,-2,1,2,2,2,2,-1,1,-2,-2,-2
"1388","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",0,-1,2,2,-2,-1,2,2,2,1,2,-2,2
"1389","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,2,2,0,-2,2,1,2,-1,-2,2,-1,2
"1390","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,1,-2,-2,-2,1,-1,1,-1,-2,2,-2,2
"1391","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,2,-2,0,-2,0,0,2,2,0,2,-2,2
"1392","S0264","Rage","male",31,"agree_strong","college_bachDegree","democrat","yes",2,"agree_strong",-2,2,-1,-2,-2,2,2,1,2,2,2,-2,0
"1393","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",-2,-2,0,0,-2,2,-2,2,-1,1,2,-1,2
"1394","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",0,0,-2,-2,-2,2,-2,2,1,1,2,0,2
"1395","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",0,-1,0,-1,0,2,0,2,-2,1,2,-2,-2
"1396","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",-2,-1,-1,-2,0,2,-1,2,-2,-2,2,0,2
"1397","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",-1,-2,0,-1,0,2,0,0,-2,-2,2,0,0
"1398","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",0,1,-2,0,-1,0,0,2,1,1,0,-2,2
"1399","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",0,0,-2,-1,0,2,-2,2,1,1,2,0,2
"1400","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",0,-2,0,-2,0,2,0,2,-2,1,2,-2,2
"1401","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",-2,1,-2,0,-2,2,0,2,2,1,-2,-1,2
"1402","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",-2,0,0,0,0,2,0,2,2,-2,2,-1,2
"1403","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",-1,0,0,0,-2,0,-2,2,1,1,2,-2,0
"1404","S0265","EmotionRecognition","male",30,"disagree_strong","college_bachDegree","independent","no",0,"disagree_strong",0,-2,-2,-2,-2,2,-1,1,1,-2,-1,0,2
"1405","S0266","EmotionRecognition","female",27,"agree_strong","college_bachDegree","independent","no_commited",0,"agree_moderate",-2,-2,-2,2,-2,2,0,2,1,0,-2,-2,2
"1406","S0266","EmotionRecognition","female",27,"agree_strong","college_bachDegree","independent","no_commited",0,"agree_moderate",0,-2,0,2,-2,2,0,-2,1,-2,2,0,2
"1407","S0266","EmotionRecognition","female",27,"agree_strong","college_bachDegree","independent","no_commited",0,"agree_moderate",-2,2,-1,2,0,-2,-2,0,0,-2,2,-2,2
"1408","S0266","EmotionRecognition","female",27,"agree_strong","college_bachDegree","independent","no_commited",0,"agree_moderate",0,0,-2,2,-2,2,-2,2,2,-1,2,-2,2
"1409","S0266","EmotionRecognition","female",27,"agree_strong","college_bachDegree","independent","no_commited",0,"agree_moderate",0,2,0,2,-2,2,-2,2,-2,-2,-2,-2,0
